,Av,Rt,Th,Cost
2016-05-03,0.291901607260716,0.47525030133599866,0.07394836404385474,0.5178104933570389
2016-05-04,0.2946610939373655,0.46431399956994035,0.08240778350809275,0.479307304161792
2016-05-05,0.25548664473369864,0.45923239288339135,0.05486560270201701,0.47260444706599547
2016-05-06,0.33030928616323685,0.5436385544246957,0.03588123955417777,0.5268674962566048
2016-05-07,0.3085325893920326,0.5466505790023387,0.0013741031707359408,0.6169766139889655
2016-05-08,0.3984838779601042,0.4854506227437309,0.06833801674080098,0.6157467368544524
2016-05-09,0.4091982113209171,0.5867798433181296,0.03072774295223768,0.5394427543881846
2016-05-10,0.36474925978826933,0.5510474945553501,0.0,0.44352912139686956
2016-05-11,0.3981729162707135,0.5895824086979942,0.024546423373680293,0.4913185649116678
2016-05-12,0.35045513293772246,0.5289041163060446,0.06027757717898585,0.4906529608946668
2016-05-13,0.4180622031589371,0.5609835479689212,0.10762555564601073,0.42857905924053763
2016-05-14,0.4214988357526065,0.5295393079926842,0.005161203982077089,0.42440224299446283
2016-05-15,0.40456558721629493,0.5376048528170502,0.08094331142939926,0.6058230199253675
2016-05-16,0.34810884934421693,0.6597160068220949,0.05394221663753995,0.4234311682661833
2016-05-17,0.41295052095922724,0.5637765609304918,0.03157090963795939,0.4376075098884906
2016-05-18,0.23306743205756494,0.5943737618808541,0.04155470632826841,0.42487285019106225
2016-05-19,0.4687966729958189,0.5789134808541748,0.04538754338066453,0.5208036267347101
2016-05-20,0.26536994287010535,0.6247262908848121,0.0946586782515606,0.46319615913155804
2016-05-21,0.4071275791318827,0.5810155510132964,0.06488079018340454,0.37134348290166275
2016-05-22,0.3569099397877034,0.5832622885927159,0.03289946230207008,0.46263868750156967
2016-05-23,0.34982255880394053,0.7068305809653878,0.07082140730912445,0.5655551937441154
2016-05-24,0.4305869793662276,0.6614197302262659,0.048501344424927484,0.5135088128303712
2016-05-25,0.2814164435720875,0.718162636512563,0.05410194450018979,0.5876488801376379
2016-05-26,0.3147315532171656,0.7751734082789818,0.13279525287578764,0.5433648583977739
2016-05-27,0.31374205245093745,0.7191813528539339,0.06635079662776278,0.40566334927049075
2016-05-28,0.4225212092329743,0.7100524666361642,0.092085451778264,0.3705182831774093
2016-05-29,0.3694344717196091,0.6841230397787628,0.07137005367049332,0.4800909703538836
2016-05-30,0.32974666370744943,0.7088941140572627,0.08626105229599723,0.5320291326308878
2016-05-31,0.3621071462894699,0.6982916952257393,0.06752513775614977,0.5494810683143918
2016-06-01,0.2971113738493014,0.7614386174119592,0.09720793884935519,0.43083955171165067
2016-06-02,0.28711809609330186,0.795832236696312,0.07304494858644994,0.5537756248960642
2016-06-03,0.34113682798296485,0.7304539768448101,0.09694745076769862,0.5255462143818197
2016-06-04,0.3271827480960382,0.8972142332749857,0.11926137029901451,0.6024853949118844
2016-06-05,0.3390268023003955,0.7343133282155174,0.10442238316727848,0.4801409405032186
2016-06-06,0.21384017236808578,0.746710372060122,0.11523364159222238,0.510216403180835
2016-06-07,0.4737935979072358,0.6905207844157968,0.0990372495578613,0.6877856290710451
2016-06-08,0.38438878643661434,0.8382581464042768,0.1980750333653119,0.5757264354671456
2016-06-09,0.3808622758817851,0.7288229315278866,0.09177543022697343,0.5180622253230904
2016-06-10,0.27901132045169763,0.8019314933758974,0.17774966602284037,0.7111289267044753
2016-06-11,0.24510012611119666,0.7813365581302191,0.19678396353168692,0.7636037666080954
2016-06-12,0.28573868237951017,0.8363929629982754,0.16340210009493406,0.7293889271169455
2016-06-13,0.26958190428676465,0.7478131779607149,0.1423400363411339,0.7512775719961575
2016-06-14,0.24924227208611432,0.7044156766377545,0.17401992757277196,0.7549332519256302
2016-06-15,0.26336903112324905,0.7953012960724003,0.16238512001131822,0.7564883980346463
2016-06-16,0.2832791892963884,0.7851060865089818,0.18151671783644474,0.7825679496748972
2016-06-17,0.13421089432153044,0.8319463230747163,0.21073790543947862,0.7551392842495831
2016-06-18,0.2284857778910604,0.759365272014017,0.21169660899840614,0.7372495760461149
2016-06-19,0.23510648801858788,0.7801705627113944,0.2734693611500374,0.8120452829491194
2016-06-20,0.2910699406697375,0.7701848272047647,0.2858735599366755,0.7650362497884647
2016-06-21,0.20101727976928352,0.7553873444383992,0.29435378933407225,0.6431286331739704
2016-06-22,0.331452370261191,0.626206940931535,0.3899256938517159,0.742945134099809
2016-06-23,0.36759056663313405,0.7007186388241241,0.32576448240629674,0.8537823927546675
2016-06-24,0.2089211185568985,0.6201347109168682,0.3693265385277205,0.9090760890509915
2016-06-25,0.3494144017306258,0.6582337286288765,0.3411463150700747,0.7464781463698439
2016-06-26,0.2732655205595299,0.7390315146537125,0.41022506440750717,0.8124754904945279
2016-06-27,0.27474678820025805,0.7493415937516913,0.3974152545542789,0.6512832163359106
2016-06-28,0.3458993434818695,0.6014110004510156,0.4245126520346237,0.7709619744150278
2016-06-29,0.30282007815049583,0.6470285789187726,0.487177113903547,0.8246964740347184
2016-06-30,0.43531746417619,0.6722207921362211,0.4407258404967799,0.6628373087395784
2016-07-01,0.12159072616139882,0.7443684052748054,0.45178157597489443,0.9251427934055934
2016-07-02,0.28781424462978983,0.7587474444971782,0.49513892904874,0.8805220731518543
2016-07-03,0.20999994333268784,0.7922813089775416,0.4705416708243223,0.6778965813993134
2016-07-04,0.3040395957377414,0.7754335520244073,0.5395502017404266,0.8516804715566271
2016-07-05,0.3403218574009186,0.7658955231223948,0.5325694020262957,0.9499661264241688
2016-07-06,0.4544363020484256,0.7097213666901144,0.6129991845503849,0.9001572920579346
2016-07-07,0.3274068806651743,0.7623220421493206,0.5781968882766089,0.8665035093775011
2016-07-08,0.5175656476217473,0.7744612180038547,0.5663850902138943,0.8171063615889609
2016-07-09,0.4525146344784299,0.7542672200964687,0.5688901438912589,0.7257774093678551
2016-07-10,0.43523425006525784,0.7107388627766529,0.60728350451196,0.7011716715707121
2016-07-11,0.35345762253435803,0.723763591871151,0.6140622707050856,0.6340778939933784
2016-07-12,0.4144313392582484,0.7743963908066165,0.582010523337436,0.7360789453594099
2016-07-13,0.47187909057130467,0.832584840234784,0.6340475417390055,0.74122050081298
2016-07-14,0.4482087340530134,0.7868873312624713,0.6199758409276889,0.6701271319436315
2016-07-15,0.4495585603156077,0.702561061888522,0.5812150464861251,0.6935382972214562
2016-07-16,0.40502542865905733,0.8257012604371441,0.5745036498485985,0.7590288322632649
2016-07-17,0.5017651155643679,0.8784811694673215,0.6013093353057649,0.705810334078407
2016-07-18,0.3744240312124085,0.7618378241207087,0.6313788823999785,0.5710574092941851
2016-07-19,0.4712686502183523,0.8019794885574609,0.6034904832136672,0.6064966395169273
2016-07-20,0.39404510974817003,0.8008051843202271,0.6271932578888718,0.7317935495970049
2016-07-21,0.4108864670845895,0.7502382078291079,0.5975904818094113,0.7535249613111941
2016-07-22,0.28813225263396125,0.7709120979269566,0.6234492575163884,0.8150917379375235
2016-07-23,0.32878844709306837,0.8399581900424291,0.5995969597985431,0.6761606950039358
2016-07-24,0.29677127559777744,0.8078509134026874,0.6392763905064669,0.6976771362077858
2016-07-25,0.3491700621148829,0.7663736373674286,0.5965794358602157,0.7206598264640328
2016-07-26,0.30453498958498393,0.707418622517697,0.642225498609594,0.7311320416184866
2016-07-27,0.3335960521614557,0.8358747813384451,0.5965221617211268,0.6625506316087395
2016-07-28,0.4035488449175114,0.689055135271113,0.5389276316482954,0.6306059425226584
2016-07-29,0.42870140958024,0.7746912320304316,0.5715402265894779,0.6384192409507655
2016-07-30,0.41652554237214934,0.7748680329965744,0.5240817470921832,0.6607467348991746
2016-07-31,0.39524301410267365,0.8802412067457843,0.560997857279617,0.6222353680610446
2016-08-01,0.3778067647417565,0.757715413543062,0.6071044296276263,0.661063244305801
2016-08-02,0.28863237508001294,0.8242208419430607,0.5971205447523905,0.762231782747367
2016-08-03,0.29052129566447116,0.7843336444394963,0.5730189564342902,0.9035963479047565
2016-08-04,0.29047731426079243,0.7782666359536078,0.5651881180702645,0.8986002912489552
2016-08-05,0.34492327905896847,0.8852169667999199,0.5586992701148729,0.8193419251850762
2016-08-06,0.3232573498679333,0.709629449667605,0.5461266981148007,0.7247018944963286
2016-08-07,0.25853367748914646,0.7586143124594367,0.49213593743115636,0.7120629342918097
2016-08-08,0.2367463357078257,0.749359331021148,0.5725869910268487,0.6860393098673315
2016-08-09,0.27304895540359275,0.6980155822666068,0.49274082844139894,0.5764648205673497
2016-08-10,0.250164341704993,0.6626544211960601,0.5214137427636737,0.6577571086179348
2016-08-11,0.24424598161919606,0.773197102397418,0.48436995047238696,0.5996765093312709
2016-08-12,0.37245755017736415,0.7019183242543459,0.49003429315609937,0.5968125243587057
2016-08-13,0.3272313004231711,0.851710481339074,0.5132405123669327,0.4952882693877357
2016-08-14,0.40881396369082945,0.71405690918538,0.5135807621538193,0.6137842631353165
2016-08-15,0.24608606776026593,0.7359884999235229,0.48629307454079984,0.5664329849990775
2016-08-16,0.3434952347652752,0.7164302091202694,0.47228908633394884,0.614191822007791
2016-08-17,0.23676639073653513,0.8422800081555488,0.49436102795003306,0.5005484568166841
2016-08-18,0.32245088894506874,0.7214577658922858,0.4718435403744071,0.7444565601768256
2016-08-19,0.263481493000038,0.8005007103583337,0.4615993730041666,0.6095910671259012
2016-08-20,0.39009087024376954,0.7874639818937214,0.4622681940790153,0.6941158869470953
2016-08-21,0.3240365037371252,0.8141521670743979,0.4835148896796436,0.7147834281268288
2016-08-22,0.3022984942602288,0.8022826623337812,0.48562413349615247,0.7240583845072865
2016-08-23,0.3723310521682157,0.7626831618184622,0.46014503151351127,0.6941939017421506
2016-08-24,0.3812327030808113,0.8000890712348612,0.44490620262658986,0.5796243297304862
2016-08-25,0.434379526491124,0.9220117998849051,0.44946192641932836,0.6978409483536736
2016-08-26,0.31639968212693376,0.7403293630071472,0.5134231176158703,0.7442968604047173
2016-08-27,0.29633722272640683,0.6741231091627252,0.4497346395490598,0.7271286367678672
2016-08-28,0.36652126765380055,0.8091525935108512,0.4607500762028478,0.7017555365901976
2016-08-29,0.3117914731837029,0.8468243912010863,0.49252857294716856,0.806362102047604
2016-08-30,0.2815753301196876,0.8288522285849426,0.458182305975371,0.5621748629374999
2016-08-31,0.2680337175952179,0.8078681834420985,0.4818276286598787,0.6955132119000285
2016-09-01,0.2603143515019899,0.7656895446964497,0.4611000109491171,0.6032560513346976
2016-09-02,0.4007328644098159,0.7908430409110452,0.46708193815656446,0.5496543805692439
2016-09-03,0.3232066230424787,0.8441612387040185,0.4300931791730386,0.5765091276147271
2016-09-04,0.21045307756000953,0.7695284674532475,0.4023289700345922,0.5870308752067599
2016-09-05,0.2269035315455241,0.8518203562644597,0.4236618731547109,0.507162101640618
2016-09-06,0.24056608487092548,0.8625651188967054,0.44271325248206106,0.5407840896999584
2016-09-07,0.2604211924929257,0.8007743511922445,0.4618853099628818,0.4649368591412388
2016-09-08,0.22101595427874976,0.7908535072932532,0.3928472615610942,0.6302560984232659
2016-09-09,0.2193223526175601,0.8438800507038723,0.400174697658244,0.5429911291956132
2016-09-10,0.1952748542313067,0.7955060387191287,0.3929607326153377,0.5602023256489042
2016-09-11,0.21340862035377506,0.6387490109031212,0.4535870597602595,0.556694170198688
2016-09-12,0.20981405564354283,0.6907413034439037,0.4286131857815145,0.516195171595202
2016-09-13,0.41669176800630725,0.5231543708368628,0.4333357640233485,0.6313727050945743
2016-09-14,0.303645794959336,0.5574423647742721,0.45995038986372516,0.4290783652017257
2016-09-15,0.2986158934543971,0.5326199106577622,0.42644604835362554,0.4705429590603271
2016-09-16,0.31256545299861827,0.5028564169586406,0.42088773626596004,0.5620811103655465
2016-09-17,0.2829412838897845,0.5344245596847871,0.4590014292923441,0.49897165698547663
2016-09-18,0.2371640784473606,0.4436731743864345,0.45087618800305773,0.4598229769626716
2016-09-19,0.2839867003087587,0.5954514565549731,0.44467574219632644,0.4287275329341508
2016-09-20,0.38151468322223303,0.5103071628411321,0.4481606012595908,0.43793148537297066
2016-09-21,0.2935545914527501,0.46803615616436417,0.48866638538433216,0.6073082039932122
2016-09-22,0.3518941088864946,0.52637941030944,0.5353471634355627,0.46373082959374756
2016-09-23,0.19603030488040768,0.45035666486364434,0.5228812846421997,0.4274415265807506
2016-09-24,0.19711146118717116,0.5384261912772825,0.4400712601276774,0.47709420281642534
2016-09-25,0.3270350992957083,0.4652672706981562,0.43952296998096557,0.3922207952536678
2016-09-26,0.30539200747852435,0.4297555815188949,0.4835055482897806,0.49186809862830866
2016-09-27,0.19881150812393605,0.45806605776574283,0.49103758323796376,0.6586284479227793
2016-09-28,0.16595700498157612,0.42615029020923645,0.5193369461036773,0.5161137921489777
2016-09-29,0.3729738640395052,0.4824469286260984,0.5142355895930357,0.585698450138238
2016-09-30,0.35214896282908675,0.43019455655732874,0.5072026523916828,0.5179032710833286
2016-10-01,0.3425178114039502,0.4586308696171343,0.5403132509356255,0.436845465615842
2016-10-02,0.33815100257237046,0.43398430315187186,0.46173845583741113,0.4133179910270553
2016-10-03,0.3956284666240518,0.4165887982333862,0.44885377908059243,0.5135186657477365
2016-10-04,0.31866189380911497,0.37271710065610136,0.5151681473343594,0.4936212509975344
2016-10-05,0.3448502612455381,0.436641817804841,0.5389256216782556,0.4955368746821101
2016-10-06,0.2785191060808803,0.3976538458421212,0.4861529282950098,0.5750817220152428
2016-10-07,0.25327353923535917,0.49813080652952346,0.5458844554111626,0.5168015480466849
2016-10-08,0.24874038919154898,0.3588230183279722,0.46745285514965784,0.47215857182973975
2016-10-09,0.35658502826753224,0.48411234953070875,0.5313939752926322,0.5743586210417218
2016-10-10,0.3760538197117605,0.42976609033232754,0.5345450572696131,0.5905840914890795
2016-10-11,0.34410067907371134,0.42159998906188983,0.5405338822332636,0.6310652934742889
2016-10-12,0.39776372649077973,0.4134720442234954,0.4487995028733081,0.4036650809072483
2016-10-13,0.3560767006137256,0.3997177023182718,0.49369737183027773,0.46424040927007526
2016-10-14,0.34412426040934196,0.4286960205242837,0.4646456040116261,0.4495472768623336
2016-10-15,0.37690516514358974,0.40313089091246623,0.4876722845065308,0.3749135366939438
2016-10-16,0.3468784261237846,0.2660489681183699,0.5102320308614657,0.37927451727930417
2016-10-17,0.3182135518590272,0.3057677421724388,0.48781049472473414,0.4633507711236162
2016-10-18,0.39501554206496586,0.32578959650488865,0.49328771284201167,0.4595446760097768
2016-10-19,0.3283142963589064,0.29607575120150903,0.5179715032579578,0.5122385698790999
2016-10-20,0.34948994710709946,0.2772220866435257,0.5509949919401989,0.4447904025474887
2016-10-21,0.1978275287938407,0.27195441328772907,0.5076769220579381,0.4908595498829365
2016-10-22,0.27028571357423203,0.22635991385189608,0.5859529068082527,0.5662826233695382
2016-10-23,0.2655157118440533,0.13244829354640525,0.5433592125789901,0.5758295060934915
2016-10-24,0.244204718593653,0.2768998014823441,0.5895012712807481,0.6113835818334142
2016-10-25,0.31157687468160655,0.21368481513498389,0.591331748260825,0.6035530346277194
2016-10-26,0.3029886497803542,0.14858135892861934,0.5679577883674863,0.5149471547663471
2016-10-27,0.27580880033863975,0.31525123309537767,0.5318583387080595,0.4988683800561039
2016-10-28,0.3827391463939345,0.21695146323897807,0.5548446102390845,0.550396001358451
2016-10-29,0.3763274202876619,0.18294607211651143,0.49471907301528567,0.3808897021678227
2016-10-30,0.523463281519847,0.13677723022370886,0.602134164899604,0.46397726799270206
2016-10-31,0.48986333521051917,0.22311748725074892,0.5769337117642632,0.4256975831265355
2016-11-01,0.5146237507848304,0.13061683668181512,0.56057606194272,0.5351224945529923
2016-11-02,0.47789819349941337,0.15626464499251386,0.567752970127249,0.4189449195646592
2016-11-03,0.43534869204058035,0.14285422763500033,0.5782210795533681,0.474404470965909
2016-11-04,0.5427384165608073,0.03122915965309858,0.5953012081910379,0.4579996981544218
2016-11-05,0.5253479010443175,0.09464141220522743,0.5600973006108214,0.40547984187587227
2016-11-06,0.5199583634765436,0.14209315545528384,0.5828924900069632,0.5522859936496914
2016-11-07,0.5384110775937335,0.1279573479630623,0.6762528677809567,0.5005929991425179
2016-11-08,0.4360092424468745,0.08545533366234015,0.6135041780164057,0.5426926256252882
2016-11-09,0.49723917964306696,0.10460541997672496,0.610178466540676,0.5156236668404331
2016-11-10,0.4527520289022947,0.14490082512847619,0.5876821712769847,0.49522530736226145
2016-11-11,0.531209024673176,0.15894558703939116,0.6098708979404338,0.48369626639519236
2016-11-12,0.4802958262325445,0.052940217287690494,0.5945585355764781,0.44466628164064903
2016-11-13,0.5173572177084691,0.11882766748229434,0.617237681317893,0.47584320299642946
2016-11-14,0.4025517449408097,0.08231521237226858,0.6750728781300787,0.5357939151019361
2016-11-15,0.40504387735531155,0.12905748039680687,0.595660084064149,0.554949910409837
2016-11-16,0.36863890137177635,0.023520112910646374,0.6740452567506997,0.5701431957000636
2016-11-17,0.43085406883571026,0.1755285218747687,0.6343969427709752,0.6677647635769635
2016-11-18,0.38010810832307895,0.19297640206019273,0.6621417725261161,0.6053752133340347
2016-11-19,0.48403604495668856,0.06544083980592719,0.5909528998225783,0.6324668685817316
2016-11-20,0.2919373876829643,0.21869544944694191,0.608260022243339,0.5998542359630379
2016-11-21,0.38363418731468163,0.20471552856759884,0.6027402981516887,0.7372636784538311
2016-11-22,0.42785894845881245,0.2748521389947232,0.5836366767125022,0.7696129717555803
2016-11-23,0.37263010145606,0.2656315158083613,0.6085686122915498,0.7080496701281578
2016-11-24,0.37651388872779096,0.3023780244480545,0.6587668490453483,0.5187487894552364
2016-11-25,0.38859785597176705,0.2340436155943949,0.6630197670458529,0.576862669168742
2016-11-26,0.28330521560368294,0.31889255418300183,0.6522623135729867,0.6040681950423568
2016-11-27,0.3663910179359092,0.26905539547182755,0.6698330258534121,0.5241705587546458
2016-11-28,0.36726241015696687,0.31848730015786675,0.6861091994725167,0.634873815777839
2016-11-29,0.3718535351677817,0.38608061692782225,0.7053684254744447,0.4982630447786757
2016-11-30,0.3701378417684072,0.3393999688988194,0.6660477207621961,0.558472084695359
2016-12-01,0.38506560681194923,0.32117063271490204,0.6930403689134755,0.54277881450958
2016-12-02,0.37946785738880096,0.24086799174288986,0.6783437761754193,0.626463220386389
2016-12-03,0.4351924186605119,0.24691292828505257,0.7431427365053693,0.5210760220328112
2016-12-04,0.4146580023270998,0.3062966704973362,0.7815268678735494,0.43330350685689945
2016-12-05,0.29813530832450597,0.206885242544731,0.7331768371615355,0.46086805187008967
2016-12-06,0.3156788892908462,0.2774273048661208,0.7419519928809406,0.6030457869164143
2016-12-07,0.24286946710105978,0.3366281653399563,0.7307643426965993,0.5139094001824001
2016-12-08,0.19860593106874114,0.2569963365482426,0.7139136014150476,0.6158826837933981
2016-12-09,0.261994521289864,0.22952197143620529,0.7338600363222172,0.5105174073757791
2016-12-10,0.19174390396993002,0.21205310543023148,0.711222687542235,0.5273497681481359
2016-12-11,0.19409036505230481,0.2617541864278086,0.6981797051876253,0.5299412361635093
2016-12-12,0.17154193358108905,0.21890222797648973,0.7782906286905171,0.5280785575394285
2016-12-13,0.2942450155492481,0.3881512223761991,0.7150139816113128,0.510757131221206
2016-12-14,0.2746686507589131,0.3513835207343798,0.7433013830300257,0.5181955217969035
2016-12-15,0.3268681769590409,0.34673763224712295,0.744080140571473,0.5145345295194824
2016-12-16,0.24021296873439266,0.43242446521699796,0.7532080212679972,0.45076941861772535
2016-12-17,0.33091625677112807,0.29355861720102444,0.7505205501788365,0.5247542545996045
2016-12-18,0.2720567506359979,0.37145874412567226,0.6974573385268571,0.3805332126098955
2016-12-19,0.15467944731927225,0.3632642838273066,0.7698679994667829,0.40024185071610396
2016-12-20,0.2985875464740826,0.37298970717407254,0.6959451137325057,0.5472000172631529
2016-12-21,0.23468514366253182,0.3595350738368501,0.733158639400664,0.46437263803714784
2016-12-22,0.31139454893395124,0.46025048103734606,0.6945758287696355,0.354531076288943
2016-12-23,0.3319052747982473,0.40276270025067484,0.7417377505287728,0.3611800181996212
2016-12-24,0.446257467274684,0.3993876360306482,0.7112624092933217,0.34249154654235314
2016-12-25,0.40187021601618234,0.5898522859935773,0.7105215099799803,0.3018750955824425
2016-12-26,0.45727819197548913,0.40392612287335977,0.7512360925256412,0.3228236171337694
2016-12-27,0.3317578807191781,0.488013047069272,0.66570748966738,0.33333348583582645
2016-12-28,0.425707868872836,0.4903427595392107,0.6983749773531449,0.431137005035067
2016-12-29,0.36368936496308224,0.46142080374499406,0.6060895267957888,0.45175099226519416
2016-12-30,0.3993977494425056,0.5769198077379488,0.6432433783912649,0.45640406151382784
2016-12-31,0.33397502546774704,0.5854338380204263,0.6558252679685741,0.35609584445475373
2017-01-01,0.3749577197844016,0.5631057991555534,0.6562532896727169,0.42251819635507054
2017-01-02,0.37498090564757497,0.6016064768675409,0.627210144552101,0.41577254230774024
2017-01-03,0.32272452834770016,0.543698277672595,0.6245770340444478,0.32009514071453865
2017-01-04,0.34096200084781003,0.6243398488720353,0.5981362870783526,0.376195444961095
2017-01-05,0.3901358163614034,0.6437870612798606,0.6469362751517354,0.3431681823701761
2017-01-06,0.2959222342608892,0.6671096378775181,0.6003741634700317,0.45045044407407664
2017-01-07,0.26407318345583886,0.6245408907765275,0.6110777173715379,0.34947879842505924
2017-01-08,0.30084522180272955,0.6404129838883725,0.6089765612229054,0.4436315016683571
2017-01-09,0.11701734313847634,0.6776885661672756,0.5918433744562628,0.5119502517077301
2017-01-10,0.25388385322210044,0.6596377434368497,0.643603455324373,0.5071156765116496
2017-01-11,0.2733181158946557,0.7066199479345056,0.6592044830499311,0.45815730650379954
2017-01-12,0.2944877181427923,0.7659525379621689,0.5894578891655293,0.4761765251107746
2017-01-13,0.3407513180676956,0.64922246406194,0.569046281178368,0.5531841915401594
2017-01-14,0.31840956994930747,0.6564370816137475,0.5672318153218919,0.3538037213424562
2017-01-15,0.23429681882402928,0.6409172614467191,0.6264277272102747,0.4829501595993331
2017-01-16,0.2504244805037512,0.6136358125278022,0.6093919581419662,0.43667576552994525
2017-01-17,0.2980628433924337,0.7142856996368518,0.6406232073646662,0.5870590460070357
2017-01-18,0.2588201087241491,0.6979517500469348,0.5803205512805047,0.6293252352194559
2017-01-19,0.11660249061431915,0.7144073352051965,0.5698311619663708,0.5052559883353019
2017-01-20,0.12144246031200495,0.6729603704144976,0.6126117771532067,0.46068323286027324
2017-01-21,0.29356443402165855,0.6638484638757581,0.5769076616872771,0.7387803861527927
2017-01-22,0.1725100772074758,0.724245531245619,0.5972367396540942,0.5079188705399573
2017-01-23,0.17087128939541862,0.6442107442219149,0.4995248522862018,0.5686740366035237
2017-01-24,0.265896899572157,0.7166266868723853,0.5703041495674106,0.5278333482975186
2017-01-25,0.27135354165190584,0.8132511060135583,0.6225874067834961,0.4865967923474878
2017-01-26,0.22390570009251395,0.7373115254438908,0.6053849935522431,0.44020496454888614
2017-01-27,0.32552136843737245,0.816038516181636,0.6187669528951618,0.47523893442737963
2017-01-28,0.3079539727068229,0.8757102738381425,0.5699878085390533,0.4259530715843435
2017-01-29,0.2907358442996876,0.7501113472229145,0.6046880908418311,0.5579084742255913
2017-01-30,0.2677334341249158,0.7357272474423748,0.5622215289212587,0.5506644592121446
2017-01-31,0.35916032507519224,0.7080633183581813,0.5620587879189302,0.7213208706727614
2017-02-01,0.21994699441023885,0.7745972706345366,0.6446998236033507,0.5404482589956158
2017-02-02,0.3168352137248904,0.8638742776808823,0.6194009964676978,0.5321453419969947
2017-02-03,0.243562531964949,0.7715568586016791,0.6368993164636289,0.6299824852935109
2017-02-04,0.16098854742409785,0.8835163578632586,0.6157881758389002,0.5485341433313917
2017-02-05,0.2623749337946223,0.8346858468615663,0.6330284951787882,0.5615608216951583
2017-02-06,0.2106585128605628,0.8019924504132186,0.6135935977730262,0.6009965237376232
2017-02-07,0.25154892617454694,0.833810556364634,0.6537810966649958,0.7105979117125534
2017-02-08,0.07080414504354088,0.847487896414145,0.6055522949698873,0.6026418397790234
2017-02-09,0.19847010635165213,0.8423480776247736,0.6238901585029357,0.597641094089007
2017-02-10,0.2706998359870821,0.8561653993983775,0.6139929149520621,0.4722543835874943
2017-02-11,0.41386661165726246,0.9414867473216912,0.6394569055316973,0.39570169910879616
2017-02-12,0.3063831365268031,0.8342418887154202,0.6457762093465776,0.5288009295406632
2017-02-13,0.3517723602338629,0.7869382776338869,0.5868245323166777,0.46235020762606943
2017-02-14,0.31659045172871514,0.8369683221316442,0.5801602317595892,0.5659188471980102
2017-02-15,0.28158930077774424,0.8616880851237843,0.5607749654722468,0.5328750448654369
2017-02-16,0.33372704508099965,0.8287255970853007,0.5572588262423883,0.5567492102417029
2017-02-17,0.45455827133018034,0.8138464406202621,0.5342243974706444,0.432420065621208
2017-02-18,0.2964890254956383,0.8000677314227564,0.5690050915805969,0.5519187939496633
2017-02-19,0.30172581121196035,0.7897752461574932,0.5714688174773828,0.27433898977404203
2017-02-20,0.22420816682304845,0.8092743018409075,0.6135099264827824,0.3869910455396355
2017-02-21,0.29713554595005587,0.8165217209807005,0.557420919703852,0.38384042456976164
2017-02-22,0.3070565485666709,0.8454719790434129,0.5492919082955754,0.2038766052284539
2017-02-23,0.3311804983321579,0.7942894682607522,0.5654978818272857,0.2500948622344208
2017-02-24,0.32555295175066956,0.7420622643689128,0.5564529263609217,0.24924940686137637
2017-02-25,0.43088720134236597,0.7747911862707256,0.5712511891962431,0.2334364225157316
2017-02-26,0.4081846900755204,0.7413686366654129,0.5687686392444198,0.09959342412047106
2017-02-27,0.38674554732734584,0.6772863111771146,0.5922821538068083,0.24451258201391735
2017-02-28,0.3234810372365057,0.7381220902009484,0.6149268426093248,0.13981692554398956
2017-03-01,0.2728086009742523,0.7168982937669147,0.6016869392128357,0.13020155734261685
2017-03-02,0.258661225912003,0.7262394443918946,0.6222121421918607,0.20563152791494038
2017-03-03,0.3262349453614446,0.6077754002179249,0.5708524083372264,0.21524483113556564
2017-03-04,0.40731355519550216,0.6649598789952591,0.5484480691252147,0.16886691851017754
2017-03-05,0.402337326031991,0.7632342074275369,0.6016134386945572,0.09178026443254084
2017-03-06,0.37096495222511483,0.6613980216199258,0.5923001797968913,0.13666536277400126
2017-03-07,0.4085445243573452,0.6239939080303695,0.6072402944453378,0.17494046816943382
2017-03-08,0.33585711276770625,0.5768962087804365,0.6058573002700847,0.15536844571714326
2017-03-09,0.39688880179772246,0.6117247339522728,0.6040142185318365,0.0035648939736716567
2017-03-10,0.34160460829712846,0.5537948334466144,0.6526480195838444,0.2364462121361311
2017-03-11,0.3545006367041204,0.6223155750356741,0.5832995255999052,0.3509900032596779
2017-03-12,0.3733777645298277,0.6056034528529456,0.6038663090707982,0.17988815177414008
2017-03-13,0.2974670200357097,0.546429513299046,0.612188380151232,0.2509001236303651
2017-03-14,0.3477169750462307,0.66635711974745,0.5765209089672615,0.27979203356387894
2017-03-15,0.3253286932705637,0.5282945146133431,0.5808888555217342,0.12511286483524364
2017-03-16,0.2371957941831128,0.5598703163823221,0.5912303472470714,0.24911857443189594
2017-03-17,0.3232222081642434,0.5452406533152214,0.5611972745926129,0.3487199869970681
2017-03-18,0.2306151129566917,0.6705978375223739,0.57021534002732,0.26367972473753
2017-03-19,0.3145330517330913,0.6348662243520604,0.5959079280025901,0.5361696087679644
2017-03-20,0.3204535771729893,0.6366996191043187,0.568897893669322,0.43567953766410783
2017-03-21,0.3250027962605438,0.5532674385846594,0.6006401696952473,0.378385557878879
2017-03-22,0.26497119145749026,0.6516844462794114,0.5581091218195255,0.3906741183561636
2017-03-23,0.38219927358495465,0.5998126106026793,0.6139753458433143,0.4181121002767598
2017-03-24,0.478671224909588,0.6468097206774256,0.6494036092482819,0.3209928222172993
2017-03-25,0.43555797458297457,0.6426707517658229,0.6508423578746894,0.31165776864290473
