trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1416,False,"{'a': 0.002, 'e': 0.05889494590917182}",20,5,21.300025272774974,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.058777273728757934}",30,11,19.8344118292081,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.05865983665751736}",20,3,27.39390861711049,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.0585426342257016}",25,9,15.421551343965962,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.05842566596450083}",25,17,12.715135832118829,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05830893140604179}",20,12,17.111895037796703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,8,19.291065421235714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.0580761615305284}",25,8,33.499767658314894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.057960125282394234}",25,14,22.981450837655576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057844320874838456}",25,17,10.722295790658928,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.05772874784464333}",20,2,14.787046037364728,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,15,-3.8629604400098208,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.057498294068089484}",20,11,4.123898998331224,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.05738341239991535}",25,10,29.968457752511068,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05726876026546736}",25,16,19.58188530310544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,12,12.808498872479563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.057040142764231215}",20,6,20.938752743036304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.056926176482972754}",30,20,19.833371893324504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056812437906496156}",30,18,22.901489068943683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.0566989265798469}",20,12,6.479118958231372,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.056585642048979604}",35,12,40.93567772498537,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.05647258386075591}",25,13,12.477451695347808,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05635975156294299}",20,15,11.74548194368543,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05624714470421144}",25,8,-19.450817235572842,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1440,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,11,17.943358230758843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.05602260550318217}",30,11,34.844068445817705,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,1,14.26051760703196,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.05579896266503611}",35,18,-19.755189063773553,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1444,False,"{'a': 0.002, 'e': 0.05568747626326995}",25,19,9.918402371626552,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05557621261148306}",30,8,19.04678662869785,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05546517126462075}",25,8,30.7287816363259,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05535435177851743}",25,16,13.724114935831874,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.055243753709895045}",20,2,27.946255528752168,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.05513337661636114}",25,12,21.592282357965868,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05502322005640723}",30,2,42.630793135122175,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05491328358940689}",35,19,28.453884112953794,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,7,22.236587401836054,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.05469406917616156}",25,16,14.90999076258068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.054584790353058625}",25,15,20.48908609126743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.05447572986918986}",20,7,8.855285481312464,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05436688728831322}",25,0,25.694255742653297,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1457,False,"{'a': 0.002, 'e': 0.05425826217505821}",25,14,16.136523250609986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05414985409492427}",25,13,-21.2125216390872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1459,False,"{'a': 0.002, 'e': 0.054041662614278875}",20,9,20.068641312673716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.05393368730035602}",20,7,-24.68548594185333,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1461,False,"{'a': 0.002, 'e': 0.05382592772125425}",30,18,23.005954520880618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.053718383445935165}",25,2,27.489020152673522,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053611054044221465}",25,12,8.367192948748663,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.05350393908679544}",25,15,18.140631468632556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.053397038145197084}",20,13,13.569635458035073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053290350791822524}",20,0,20.511294637412032,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1467,False,"{'a': 0.002, 'e': 0.05318387659992216}",20,14,10.118817568934118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.053077615143599134}",20,5,-0.4144072860913326,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.052971565997807425}",25,17,1.2426807060575384,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.05286572873835037}",30,16,20.80438885656409,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.052760102941878724}",30,16,8.112068877423454,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.05265468818588921}",30,16,20.844054191093186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05254948404872264}",20,2,27.02749610952898,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,8,23.613512412493257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05233970594843238}",30,10,36.38580304067791,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,10,20.52569884470544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05213076528455389}",20,12,15.865305731750865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.052026607946042414}",20,1,20.732418156050077,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.05192265871403207}",30,12,21.69768902798658,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05181891717272583}",25,19,7.835943243384628,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05171538290715736}",25,13,19.657122831966465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05161205550318949}",30,14,18.4398713349526,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.051508934547512424}",20,14,11.463402099061009,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051406019627642255}",30,13,21.128579422549922,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.05130331033191911}",20,10,20.02849587793102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05120080624950572}",25,13,22.85164342792423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05109850697038558}",20,16,7.643403405711299,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.050996412085361466}",35,25,17.95889782232977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.05089452118605367}",20,8,17.38086249144225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.0507928338648985}",25,7,31.512135413222772,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.050691349715146494}",20,14,12.770297907365132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.05059006833086096}",20,11,9.10280171847125,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05048898930691617}",20,14,13.105587523365688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05038811223899596}",20,11,3.0606928951598005,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.050287436723591865}",20,11,15.933799832841236,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050186962358001734}",25,14,-4.198849669254401,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.05008668874032793}",25,16,13.043993108923722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.049986615469475894}",20,14,12.611100978011725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.04988674214515236}",25,14,21.60422824341581,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.049787068367863944}",25,14,19.823316959130953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.04968759373891536}",30,7,24.15776112705713,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.049588317860408}",25,11,12.915962939962538,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.04948924033523819}",30,18,20.650034841978965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.049390360767095715}",25,0,31.55959736890341,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1505,False,"{'a': 0.002, 'e': 0.04929167876046215}",20,16,5.875111618292377,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04919319392060936}",20,4,24.31019663916742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04909490585359783}",25,14,17.32978932601387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.0489968141662752}",25,17,15.551783266458381,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.04889891846627454}",30,12,-61.260579721307536,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1510,False,"{'a': 0.002, 'e': 0.04880121836201296}",20,13,13.089249758257669,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.048703713462689875}",25,0,11.875217559580218,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048606403378285604}",20,6,11.164388151834057,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.04850928771955963}",20,6,23.700953257856696,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04841236609804924}",30,16,23.110783097527772,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04831563812606777}",25,6,-6.862398206598516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1516,False,"{'a': 0.002, 'e': 0.04821910341670324}",30,18,11.654455262527494,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.048122761583816655}",30,17,-2.701010031804862,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048026612242040585}",20,7,23.137758702450043,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.0479306550067775}",30,11,31.78967511745121,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.04783488949419837}",25,16,15.254372511812813,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.047739315321240976}",20,15,10.13254026018118,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047643932105608536}",25,15,21.02729883111211,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.04754873946576803}",30,20,18.898635295987056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.0474537370209488}",20,6,14.213823101008156,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.04735892439114091}",25,11,21.850363755302098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.047264301197093746}",30,18,7.160977354686877,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.04716986706031437}",35,24,22.71579091324063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04707562160306615}",30,13,19.838858556465432,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04698156444836709}",25,16,19.05249357038378,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.046887695219988486}",20,0,32.81255576852125,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.04679401354245326}",20,7,19.998581954956638,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04670051904103461}",20,8,19.05683152642631,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04660721134175438}",20,8,9.959061109305173,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04651409007138167}",20,13,10.507640772579903,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04642115485743125}",25,9,2.3265690485887096,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.046328405328162174}",20,10,17.420741521897504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046235841112576184}",20,8,16.63148065210954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.04614346184041627}",20,7,-16.306596106470828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1539,False,"{'a': 0.002, 'e': 0.046051267142165266}",25,20,9.014244868503951,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.045959256649044204}",20,2,29.866910763279275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.04586742999301104}",30,21,5.104780275573923,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04577578680675899}",20,10,18.84545454708009,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04568432672371522}",20,5,27.02639417825931,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.045593049378039235}",25,19,9.251552593621588,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.04550195440462157}",20,14,-1.5805729974170732,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04541104143908218}",35,16,-5.034996440901159,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1547,False,"{'a': 0.002, 'e': 0.04532031011776911}",25,7,20.82556826659755,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04522976007775692}",20,6,23.162174841952766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.002, 'e': 0.04513939095684536}",25,15,15.763578382035952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.0450492023935578}",30,10,27.164616870681915,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0449591940271399}",30,21,15.296719668220351,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.04486936549755803}",20,6,-21.130346581293022,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1553,False,"{'a': 0.002, 'e': 0.044779716445498004}",25,3,38.53284190787171,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.04469024651236344}",25,0,42.69073757404125,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.044600955340274535}",20,6,7.768293992832288,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.04451184257206644}",20,13,10.718430805963742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.044422907851287996}",20,16,7.8684478537801565,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.04433415082220017}",25,16,5.1064908836733585,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04424557112977477}",20,14,8.150872715461816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.002, 'e': 0.04415716841969286}",20,12,14.838927852837893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.002, 'e': 0.04406894233834353}",20,5,21.84518634982931,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04398089253282229}",30,18,20.913469384944708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04389301865092984}",20,6,21.045318691108086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04380532034117049}",25,11,14.715091125234986,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1565,False,"{'a': 0.002, 'e': 0.04371779725275094}",20,13,13.479583193805556,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.002, 'e': 0.043630449035578674}",30,21,18.96172169320717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.04354327534026074}",20,11,14.396760102144212,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.002, 'e': 0.04345627581810221}",20,2,30.00777554620663,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.002, 'e': 0.04336945012110491}",30,16,24.38241398653252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.002, 'e': 0.043282797901965896}",20,14,11.524405891581965,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.002, 'e': 0.04319631881407622}",25,15,5.350147536490351,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1572,False,"{'a': 0.002, 'e': 0.043110012511519386}",20,3,30.67432555869676,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.002, 'e': 0.04302387864907009}",20,7,20.215775883492082,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.002, 'e': 0.042937916882192735}",25,19,10.958523094554398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.002, 'e': 0.04285212686704019}",20,14,12.646019000203731,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04276650826045222}",25,13,22.00975379931491,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04268106071995433}",25,18,11.294218175076386,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.042595783903756214}",20,8,16.319479600830988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.002, 'e': 0.042510677470750526}",20,12,11.366410414557674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.002, 'e': 0.042425741080511385}",25,13,21.59412905482658,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.002, 'e': 0.042340974393293145}",30,0,39.31464443869058,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1582,False,"{'a': 0.002, 'e': 0.042256377070028925}",25,17,15.488455743591583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.002, 'e': 0.04217194877232933}",20,7,21.273581423321527,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.002, 'e': 0.042087689162481054}",25,5,31.28169097274078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.002, 'e': 0.04200359790344555}",20,11,15.833174218927567,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.002, 'e': 0.04191967465885765}",30,15,28.354520680178727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.002, 'e': 0.0418359190930243}",35,24,16.883047260926993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.002, 'e': 0.04175233087092308}",25,12,20.700254953767534,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.002, 'e': 0.04166890965820104}",25,17,16.591099163475413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.002, 'e': 0.04158565512117316}",25,12,22.29312462776168,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.002, 'e': 0.04150256692682124}",25,19,10.477197076592686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.002, 'e': 0.04141964474279235}",20,8,23.104294293505827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.002, 'e': 0.041336888237397666}",20,3,29.1380272927481,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.002, 'e': 0.04125429707961103}",25,15,17.252253368872136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.002, 'e': 0.04117187093906774}",25,18,11.201563669231259,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.002, 'e': 0.04108960948606308}",20,0,33.65357326791903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.002, 'e': 0.04100751239155117}",25,20,8.340373686963396,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.002, 'e': 0.04092557932714349}",20,12,16.70812307714923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
